"ID","Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1738.07/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
69,"0x788ed81dd8f533ca2cfe6190e0e03cade30b698e78fca09826b4b47c54643474","15046100","1656523848","2022-06-29 17:30:48","0x9c815f1bb7ac2d54e473b58a15345c9dc2630ffa","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.047933083617595527","83.3110546432343","1098.71","","","Purchase"
70,"0xf9a48a827d8e4853e045d59ceb89a1938079cf155bfeebde13d4280260d1839d","15046100","1656523848","2022-06-29 17:30:48","0xa98ac7ffee3a3f2d5415b40bfa68292c0fb58228","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.985","0","1711.99895","0.049325061227081523","85.7304091669536","1098.71","","","Purchase"
71,"0xe307bf266e7933d299b7ed26f24ca4d685995f5f7a61c86e95364f05017fe005","15046100","1656523848","2022-06-29 17:30:48","0x6daeee74f79ecbeec23be08686323512aa0baba7","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.006666666666666667","0","1749.65713333333","0.047344748690589519","82.2884873566529","1098.71","","","Purchase"
72,"0xdf4f8d702bd1eb256e40891b2eceae4b33d6117b958f96fc2179e75ecb061482","15046100","1656523848","2022-06-29 17:30:48","0xeb2e65c10b568f6139db342c1bb6240629ff62fe","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.006666666666666667","0","1749.65713333333","0.049325061227081523","85.7304091669536","1098.71","","","Purchase"
73,"0xd8eda299a8a5902b292fef1379f3b44472d2469026a4c3e21c09858203723436","15046100","1656523848","2022-06-29 17:30:48","0x23e04d194ebcbfea0d581211a5c60a2059a749b4","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.006666666666666667","0","1749.65713333333","0.049325061227081523","85.7304091669536","1098.71","","","Purchase"
74,"0xc9cc9c817b7482c746b2621cbbcb32c45634fd34cc95752b601f6306feda4b1a","15046100","1656523848","2022-06-29 17:30:48","0x6af122b71f1b2f1916d8daf4599f49882267b4a2","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.049199508270877419","85.5121893403639","1098.71","","","Purchase"
75,"0x2d4ac423414a2eb9e1e8f8909cf18210fb9936cd3127b29a9fef6d9689dc4ca4","15046100","1656523848","2022-06-29 17:30:48","0x47c2ac06520722aaa3e32d99ec6a2352b48b1b8a","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.982777777777777778","0","1708.13657222222","0.049325061227081523","85.7304091669536","1098.71","","","Purchase"
76,"0xdd3262a35f4228d4fae9f43f7060a9e8ecfa87f48bf45183de87c90c83626234","15046100","1656523848","2022-06-29 17:30:48","0xf1c71b88e333829b05258303c4f8bd0ad79dd6b4","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.985","0","1711.99895","0.051179820807369423","88.9541111506646","1098.71","","","Purchase"
77,"0xe8b841cda46cc534fde0779f06639944e973b665eed5b2b19c40d141f2476436","15046101","1656523853","2022-06-29 17:30:53","0xa4dedda59f2908b92ae192cfd494839373bcb3c4","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.982777777777777778","0","1708.13657222222","0.0730046","126.887105122","1098.71","","","Purchase"
78,"0x0fd597a4e7e06a5bc7210e6404293b554d2d77255f1d201ab1a14e28a7f8b6d0","15046101","1656523853","2022-06-29 17:30:53","0x9b9dd3693f9613ecf00c396ff7b199279d79c129","0xd94c7060808f3c876824e57e685702f3834d2e13","","0.982777777777777778","0","1708.13657222222","0.065983245907586572","114.683500214599","1098.71","","","Purchase To"
